,reviewTime,overall,reviewText,asin
2494,"08 16, 2016",5.0,"Swipe it and go, its a simple as it gets. Nothing else really to be said.",B015WY0DOQ
2495,"08 4, 2016",5.0,"(( IT WORKS!!! ))  just got card and FUNDS I PAID FORE BETTER BE THERE ive read too many comments on amazon about gift cards with no funds on them
that's some messed up crap. We'll see...",B015WY0DOQ
2496,"07 31, 2016",5.0,Daughter and Son in Law needed the food they are looking forward to using it,B015WY0DOQ
2497,"05 2, 2016",5.0,Great purchase. The Gift card worked very good.,B015WY0DOQ
2498,"04 25, 2016",4.0,"Wish there was an email delivery option, but as there is not this is the next best thing.",B015WY0DOQ
2499,"04 18, 2016",5.0,Great gift,B015WY0DOQ
2500,"03 30, 2016",5.0,good,B015WY0DOQ
2501,"03 16, 2016",5.0,Worked!,B015WY0DOQ
2502,"02 20, 2016",5.0,WHAT CAN YOU SAY ABOUT A GIFT CARD.,B015WY0DOQ
2503,"02 18, 2016",5.0,Always a great present.,B015WY0DOQ
2504,"02 13, 2016",5.0,Great,B015WY0DOQ
2505,"02 9, 2016",5.0,gift,B015WY0DOQ
2506,"01 20, 2016",5.0,Great product with fast delivery,B015WY0DOQ
2507,"02 25, 2018",5.0,Cute box!,B016CICYXO
2508,"02 22, 2018",5.0,"Perfect gift to give someone so they can buy alittle treat for themselves thru amazon. Happy w hassle free, no guesswork on gift.",B016CICYXO
2509,"02 3, 2018",4.0,"We love these Amazon Gift card boxes. we send each of the Grandkids a $50 card, and their parents help them pick out their goodies on the Amazon site. Really a big hit with the kids!",B016CICYXO
2510,"06 13, 2017",5.0,"I love how when you purchase an Amazon gift card, you get a choice of boxes, tins, & cards. It's a nice bonus freebie & they offer some really cute designs. This is a cardboard box, about 4"" x 4"", bottom of the box is red with a clear window to see the gift card & to write to/ from. The top box is gold hearts & it has an attached big red bow. Super cute!  This design is cute for many different holidays- birthdays, Valentines Day, Christmas, Anniversary or even a ""Just because I love you"". The box comes free with a $50 Amazon Gift card purchase (at time of writing), & the gift card is black with the Amazon logo. I've attached a photo. Happy Shopping! :)",B016CICYXO
2511,"03 22, 2017",5.0,excelent,B016CICYXO
2512,"02 12, 2017",5.0,very happy,B016CICYXO
2513,"01 16, 2017",5.0,its a gift card!!!!,B016CICYXO
2514,"01 8, 2017",5.0,Cute,B016CICYXO
2515,"01 5, 2017",4.0,ok,B016CICYXO
2516,"12 17, 2016",5.0,A perfect gift in a beautiful box. It's ready to give!,B016CICYXO
2517,"12 7, 2016",5.0,The hearts are nice and the bow perfect.  Will be fun to give.,B016CICYXO
2518,"03 18, 2016",5.0,A great way to get what you want.,B016CICYXO
2519,"04 27, 2018",5.0,Fast shipping and super cute design!,B016J1LGPG
2520,"12 4, 2017",5.0,Nice easter egg design of the gift card.,B016J1LGPG
2521,"04 18, 2017",5.0,Perfectly delivered and my son was thrilled!,B016J1LGPG
2522,"07 14, 2016",5.0,"My grandkids loved their ""Easter Eggs.""  Beautiful card which fills the bill for a card and a gift.  They get so much candy that I always give them gifts.  This is the first of many years I will be giving them Amazon gift cards.  I'm sure next year's gift card holder will be just as nice.",B016J1LGPG
2523,"04 29, 2016",5.0,"I sent one of these to each of my granddaughters as an Easter present and they loved it!  They have a wish list on Amazon and were very excited to get the gift card to make some purchases.  They loved the cards!  Thanks, Amazon.",B016J1LGPG
2524,"01 15, 2017",5.0,my granddaughter is just old enough (7) to enjoy shopping for herself.,B016PARP24
2525,"01 11, 2017",4.0,Good Xmas gift,B016PARP24
2526,"12 20, 2017",5.0,Sent as a gift to my sister.  She really likes the choices.,B016PARP24
2527,"06 26, 2017",5.0,In our family they make good gifts.,B016PARP24
2528,"04 10, 2017",5.0,Birthday Gift,B016PARP24
2529,"03 30, 2016",5.0,nice,B016PASEN8
2530,"01 6, 2016",1.0,I WAS SO EMBARRASSED TO HAVE THE CARDS NOT WORK. BE CAREFUL. MAKE SURE YOU CHECK YOUR BALANCE FIRST BEFORE ORDERING OR YOU MAY BE SORRY. BE SURE AND BRING BACK UP CASH.,B016PASEN8
2531,"02 15, 2018",5.0,Great,B016PASEN8
2532,"12 14, 2017",5.0,This card was the nicest looking card of all. Good for gifting.,B016PASEN8
2533,"12 6, 2017",5.0,"Buy the needy a TURKEY DINNER for the holidays!
THESE are great for ""surprise"" gifts to the less-fortunate...
THIS TIME OF THE YEAR!
Merry Christmas!

From Surprise Santa",B016PASEN8
2534,"06 12, 2017",5.0,Love Dennys and their gift cards are great and hassle free to use and they shipped out quickly.,B016PASEN8
2535,"03 19, 2017",4.0,excellent anniversary gift. My husband loved it.,B016PASEN8
2536,"02 4, 2017",5.0,was a gift,B016PASEN8
2537,"01 11, 2017",5.0,Wonderful,B016PASEN8
2538,"01 5, 2017",5.0,Parents loved it,B016PASEN8
2539,"12 28, 2016",5.0,My Family Loved thses,B016PASEN8
2540,"01 21, 2016",5.0,love that they can e-mail them to u. so u can use them the same day,B0188LO3UK
2541,"12 10, 2015",5.0,Really like and enjoy these egift cards! You don't have to print out most of them scan off your cell or if print out and misplace or lose. Still in your cell!,B0188LO3UK
2542,"04 2, 2018",5.0,I have no issues with these.  I love the email one so that I can use asap!,B0188LO3UK
2543,"01 1, 2018",5.0,Gift...delivered on time.  They loved it.,B0188LO3UK
2544,"11 27, 2017",5.0,Great gift card worked perfectly.,B0188LO3UK
2545,"10 19, 2017",5.0,Yummy,B0188LO3UK
2546,"10 1, 2017",3.0,"After I gave the card to my wife for her birthday, we found the card far less convenient than a standard credit card.",B0188LO3UK
2547,"06 2, 2017",5.0,worked as intended,B0188LO3UK
2548,"03 16, 2017",5.0,Awsome,B0188LO3UK
2549,"03 10, 2017",5.0,arrived within 5 min,B0188LO3UK
2550,"02 22, 2017",5.0,"Like these gift cards when you're short on time for shopping, and want to get someone the day of their birthday.  I bought an Olive Garden card today for a family member.",B0188LO3UK
2551,"02 11, 2017",5.0,great product from a great seller,B0188LO3UK
2552,"12 20, 2016",3.0,Terrible food,B0188LO3UK
2553,"12 20, 2016",5.0,Perfect!,B0188LO3UK
2554,"12 12, 2016",4.0,food was ok,B0188LO3UK
2555,"06 7, 2016",5.0,fast delivery of e-certificate..that we were able to use the very same day.  TY,B0188LO3UK
2556,"04 25, 2016",5.0,olive garden email gift card. What's not to love? Can get it essentially same day since it's via email. No waiting for shipping.,B0188LO3UK
2557,"04 7, 2016",5.0,Fast and convenient!,B0188LO3UK
2558,"02 8, 2016",5.0,Gift,B0188LO3UK
2559,"12 21, 2015",5.0,"Give as a gift, to homeless in need or just for yourself future use!!",B0188LOK7G
2560,"10 1, 2017",5.0,"Card delivered as promised, with no issues redeeming.",B0188LOK7G
2561,"02 11, 2017",5.0,great product from a great seller,B0188LOK7G
2562,"12 19, 2016",5.0,Excellent,B0188LOK7G
2563,"08 30, 2016",5.0,This takes the prize...I ordered this card as a e-card....the person received it in less than 10 minutes. We both were amazed.,B0188LOK7G
2564,"06 14, 2018",5.0,Excellent,B0189TCA7E
2565,"11 27, 2017",5.0,Great gift card worked perfectly.,B0189TCA7E
2566,"10 1, 2017",5.0,"Card delivered as promised, with no issues redeeming.",B0189TCA7E
2567,"09 11, 2017",5.0,Birthday present,B0189TCA7E
2568,"12 16, 2016",5.0,It arrived within 5 minutes and worked exactly as it should. E-mail delivery gift cards take the waiting out of gift card purchases; I love them.,B0189TCA7E
2569,"12 12, 2016",5.0,"Had a great time, good food",B0189TCA7E
2570,"11 30, 2016",1.0,meh don't get it,B0189TCA7E
2571,"09 10, 2016",5.0,"Quick and easy way to gift or get a gift card. Delivery is fast, and easy. Once you receive the card just click get now, and print it out. Then just give it to your waitress to pay for your meal. Makes Christmas gifts or any other occasion easy as pie. Absolutely love that this offer is available through email. Will definitely use again and again.",B0189TCA7E
2572,"08 22, 2018",5.0,great gif for graduate..,B01B25LFGY
2573,"08 18, 2018",5.0,Great gift for new graduate. .. love the box,B01B25LFGY
2574,"06 20, 2018",5.0,I gave these as gifts and they loved them. The boxes added a nice touch!!,B01B25LFGY
2575,"09 23, 2017",5.0,Gift cards are always the way to go for my grandmother who loves her kindle books,B01B25LU7S
2576,"09 4, 2017",5.0,Very nice gift,B01B25LU7S
2577,"06 16, 2017",5.0,"This is nice for a wedding gift. The envelope is silver print with a white bow, & the back has a clear view window to see the gift card. I plan on putting this in a wedding card as a gift for an upcoming wedding. The top flap opens up, & it has a pull card you pull out to reveal the gift card. At the time of purchase, Amazon is offering this adorable card holder free with a $15.00+ gift card. The gift card is black with the Amazon logo. The envelope is 4"" x 4.5"" x .5 cm.  It will add some weight if you are mailing inside another card, so be sure to check your postage. You can't go wrong with giving gift cards as a gift, & this adorable envelope dresses up your gift & would be great for a wedding or anniversary.

Updated 6/2018: I've purchased a few of these since I originally posted this review, & wanted to add some photos. :)",B01B25LU7S
2578,"04 27, 2018",5.0,Fast shipping and perfect design as a graduation gift!,B01B25LFGY
2579,"08 10, 2017",5.0,"I bought this for my nephews graduation, he said it works",B01B25LFGY
2580,"01 17, 2017",5.0,"I gave my 3 niece's each a gift card, and they loved it.",B01B25LU7S
2581,"06 8, 2017",5.0,Arrived on time.  Great idea for a gift.  Recommend,B01B25LFGY
2582,"05 15, 2017",5.0,Perfect for giving a graduation gift card! The recipient loved the graduation hat it came in.,B01B25LFGY
2583,"05 7, 2017",5.0,"Cute graduation gift.  Unlike some other gift card holders, came wrapped in plastic so it was in perfect condition for gift giving.",B01B25LFGY
2584,"07 7, 2016",5.0,Perfect gift for the graduate,B01B25LFGY
2585,"05 22, 2016",4.0,Cute. Gift Card works fine. The box is cute.,B01B25LFGY
2586,"09 5, 2016",5.0,Loved the holder,B01B25L7US
2587,"05 8, 2018",5.0,The little purse shape was perfect for my needs,B01B25L7US
2588,"05 8, 2018",4.0,Very unique as a gift card,B01B25L7US
2589,"03 19, 2018",5.0,love gift cards,B01B25L7US
2590,"02 2, 2018",5.0,Punctuality and genuinity.,B01B25L7US
2591,"10 20, 2017",5.0,A birthday present my niece loved.,B01B25L7US
2592,"08 23, 2017",5.0,Awesome!,B01B25L7US
2593,"05 30, 2017",5.0,"Cute presentation of a gift card.  Made a nice birthday gift and was different than the normal card holder.

Definitely recommend.",B01B25L7US
2594,"05 30, 2017",5.0,says was delivered,B01B25L7US
2595,"05 22, 2017",5.0,easy gift,B01B25L7US
2596,"05 16, 2017",5.0,My teenaged granddaughter loved it.,B01B25L7US
2597,"03 25, 2017",5.0,These Amazon cards with the packaging are perfect for gifts. I get the tins at Christmas and other styles for birthday and other occasions.,B01B25L7US
2598,"01 14, 2017",5.0,cute package and the receiver loved it,B01B25L7US
2599,"01 10, 2017",5.0,Great gift,B01B25L7US
2600,"12 24, 2016",5.0,"My sister asked for a gift card from this site for her birthday, and I thought this polka-dot purse would be perfect for her, since collecting purses is one of her favorite pastimes.  It really is cute, and who knows, she may buy another purse with it.",B01B25L7US
2601,"12 6, 2016",5.0,Such a cute idea and my niece loved it. It has some glitter and works great for little girls who look at it like a little purse.,B01B25L7US
2602,"11 2, 2016",5.0,it's very cute,B01B25L7US
2603,"04 15, 2016",5.0,I Love outback they have so many great options and the bloomin onion is the best appetizer there is. Glad amazon offers them in edelivery form!,B01BLV4R8M
2604,"06 14, 2018",5.0,Excellent,B01BLV4R8M
2605,"04 14, 2017",5.0,Easy to use,B01BLV4R8M
2606,"01 21, 2017",5.0,Fast delivery of e-card - could use the same day..  very happy with purchase!,B01BLV4R8M
2607,"12 16, 2016",5.0,It arrived within 5 minutes and worked exactly as it should. E-mail delivery gift cards take the waiting out of gift card purchases; I love them.,B01BLV4R8M
2608,"09 30, 2016",5.0,great product and great seller,B01BLV4R8M
2609,"01 22, 2018",5.0,Love amazon lighting deal gift cards! These were small and super cute. Perfect for gifting!,B01CT5PHJ2
2610,"01 15, 2018",4.0,QUICK AND WORKED GREAT!,B01CT5PHJ2
2611,"10 1, 2017",5.0,Great product from a great seller!!!!,B01CT5PHJ2
2612,"07 5, 2017",5.0,"I was weary about purchasing this product because of all of those 1-star reviews. I decided to take the plunge, though, because I had $65 on my Amazon Gift Card balance. My Prime membership had expired, I hoped that I could use my Amazon Gift card balance to renew it, but for whatever reason, it doesn't appear to be possible. I wanted to treat myself, though, so I went ahead and took a chance on this e-gift card for Ulta so I could pick up some skin care and makeup necessities. Very glad that I did, despite the reviews. That being said, there are a few things that I have learned from buying e-gift cards on Amazon, and I hope these tips can help. First, for in-person orders, do not bother having them scan the bar code, it never works - instead, just read the numbers off to them, simple. Second, if you copy and paste the 16 digit card number, you will need to manually remove the spaces or else it won't register (that's how it is with Dominos, anyway). Dumb, I know, but if it isn't working, try removing the spaces just in case. Third, when shopping at Ulta.com you CANNOT use more than one gift card. Why is that a problem? Because to use the ENTIRETY of my Amazon balance, I had to purchase two separate cards in the amounts of $30 and $35. I didn't want any remaining balance lingering as I have no idea when I'll have the extra funds to renew my Prime membership. This was an inconvenience because I had to split my Ulta purchases into two separate orders. Fourth, apparently the recipient needs to have an Amazon membership. If you are gifting a young person who isn't able to make an Amazon account you could always send the gift card to yourself and then send the card number and pin to the recipient. I have purchased E-Gift Cards off of Amazon for the following companies: P.F. Chang's, Domino's, Ulta, Panda Express, and Chipotle, and haven't had any issues with any of them. It just sounds like Amazon customer service isn't very good at helping people troubleshoot technical issues Order was successful, and if you are still reading, I really hope that this review has helped you make a decision regarding whether or not to purchase. If you have the time, it is usually worthwhile to go for the physical card, but these E-Gift cards are still quite convenient if you are in a pinch or have a long-distance recipient.",B01CT5PHJ2
2613,"12 16, 2016",5.0,It arrived within 5 minutes and worked exactly as it should. E-mail delivery gift cards take the waiting out of gift card purchases; I love them.,B01CT5PHJ2
2614,"06 13, 2018",5.0,Arrived quick easy to use,B01CZ54L66
2615,"04 27, 2018",5.0,Fast shipping and great gift!,B01CZ54L66
2616,"04 1, 2018",5.0,It was the perfect gift.,B01CZ54L66
2617,"03 5, 2018",5.0,This was a gift,B01CZ54L66
2618,"02 1, 2018",5.0,Worked perfectly,B01CZ54L66
2619,"01 27, 2018",5.0,"My neice loves ulta, so a perfect gift!",B01CZ54L66
2620,"01 27, 2018",5.0,This was a Christmas gift. The recipient is/was pleased. I would consider purchasing again and would recommend.,B01CZ54L66
2621,"01 13, 2018",5.0,a well loved gift by most any lady,B01CZ54L66
2622,"12 20, 2017",5.0,Purchased as holiday gift. Wonderful item.,B01CZ54L66
2623,"10 26, 2017",5.0,"Good gift card, it came loaded and ready to spend!",B01CZ54L66
2624,"09 11, 2017",5.0,Birthday gift,B01CZ54L66
2625,"05 27, 2017",5.0,Will be a great birthday present.,B01CZ54L66
2626,"05 23, 2017",5.0,Great,B01CZ54L66
2627,"05 1, 2017",5.0,it's a fit card what else to say?,B01CZ54L66
2628,"03 4, 2017",5.0,Great gift idea which would fit nicely in a cosmetic bag,B01CZ54L66
2629,"03 3, 2017",5.0,"It is what it says it is, a gift card to Ulta Beauty. No problems using the card. Giving it 5 stars seems kind of silly, but I don't know that it would be fair to give it anything less.",B01CZ54L66
